Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
235591,B003CK0XC0,A3HMKD1UETC5D3,Lynn M. Jaroszgoode,6,8,5,1167955200,maintained the highest expectations,I knew what I was ordering and I knew what I recieved.  It's the best at a fraction of the cost
105442,B001EQ4QJK,A12OI8ST8EXF15,Fireman,0,0,5,1345852800,Amazing!,"The Bold Habanero BBQ flavor is amazing!!!  Plain almonds are very tasteless and hard to eat.  However, they are such a powerful and healthy food, I work them into my diet several days a week.  With flavors like this, it makes it very easy to do so.  The price you pay for these on Amazon is second to none!"
481614,B004SBMOW4,A2LZMY16AHC5L9,Dreamin1,0,0,5,1324598400,My dogs love it,"My dogs are Yorkshire Terriers and so their mouths are small. I've fed them Bil-Jac for many years, starting with the puppy food. The pellets are small and it easily breaks up making it easy for their them to eat it.<br /><br />This food is high in protein and has less waste.  My dogs get full faster.  It also means less clean up afterward.  I recommend it.<br />."
2937,B003Z9ZI1E,A1KKE0MQ9E0DTG,KRS,3,3,5,1299542400,Amazing,"I got this after a mention in the NY Times and immediately became an addict.  It's a little hot but not too much, and it has an amazing depth of flavor -- a lot more than the plain version.  I use it in chicken salad to cut back on the amount of mayo, to add flavor to blah soups and as a substitute for a lot of the oil in salad dressings.  A little bit over steamed veggies and added to yogurt over baked potatoes (instead of sour cream) is also great."
115616,B0014L1PPS,A2JM3XF9VQCQSQ,jane,0,0,5,1284940800,marie sharps fiery hot sauce,"This is great hot sauce!  I think the reviewer that is tasting more vinegar than heat must have the wrong bottle of sauce!  This sauce definitely packs a punch!  Since it's made from habeneros, it doesn't have the ""green"" taste of jalapenos.  Put about 10 shakes on your eggs, and you will wake up your morning taste buds for sure!  Yum..."
269830,B004P8FUXA,A1ZG4CLC9UZFXX,"F. Williams ""twin07""",1,2,5,1271462400,wonderful stacy's chips,"This is a wonderful product, at a wonderful price.  I am so hooked on the stacy's pita chips, and this is a great buy."
152666,B001HXNIPS,A9FAOFRYTWAE8,dixie,0,0,5,1312761600,Crisp Bread,I have enjoyed this product for years and have had trouble finding it at local stores.  So glad I found it at Amazon for a reasonable price.
299395,B004ECR0BM,A1ENGA3HHSH4HG,MomMel,2,2,5,1329782400,The Vanilla for Vanilla Lovers,"I love the taste of vanilla.  In fact, I enjoy it so much that I often found myself doubling the amount called for in several of my dessert recipes.  With Rodelle Pure Vanilla extract I find that I don't need to do that.  The flavor is strong enough that the quantity called for flavors my baked goods ""just right"".  Personally, I love to add a dash of cinnamon and Rodelle Vanilla to my waffles.  Nothing beats the taste for our family when we're having a big family breakfast.  (Add in a cup of coffee flavored with a some Rodelle Vanilla Sugar and I'm in heaven.)"
182311,B001EO5Q4G,A2VVYRCN7L5WX9,Russell Carrick,1,1,5,1185321600,Smooth and Tasty,"After a visit to Maui in 1998, I have been longing for a tasty, reasonably priced blend to recapture those glorious memories.  I have found it; smooth and tasty and well worth its price!"
187588,B0040MNU5Q,A1FM1VS3KCAK7T,Ewelina13ny,0,0,5,1283731200,Maya LOVES these,"I do agree with the other review, these chicken tops do leave crumbs on the floor/carpet. But it is well worth it, because my cocker spaniel loves loves loves theses. Biting on the strip keeps her occupied for long periods of time. I would strongly recommend them to dog owners, whether small or big. They will be pleased."
507274,B000GKEYT2,A31OIPD2OEAC6J,"R. Honrado ""racer x""",1,2,5,1303516800,To die for bag of chips.,My box of 14 bags of chips arrived in a timely manner.  They are as delicious and hella hot as ever!  thank you!
62157,B001CEJ86K,A22QJ0PQLFHH7D,Frederic,16,16,5,1325462400,Great canned salmon!,"We've been eating the Wild Planet tuna for a while (and it's also excellent), and decided to give this a try. It's more expensive, but very very good, with real salmon flavor and texture. It truly is skinless and boneless, and in nice big chunks (it's like a big piece of fish in the can, with maybe some smaller chunks to fill the space and weight needs). And being wild-caught, and in BPA-free cans, there's the added assurance that they're good for you!<br /><br />This would be excellent in a salmon salad, but what I do with it most often is a salmon hash, with sweet potatoes. It's also good mixed into mac & cheese! For those of us who don't have regular reliable sources of fresh wild sockeye this is really a great option.<br /><br />IMPORTANT NOTE: after the comment here I did further research, and the cans for the salmon are NOT, as of mid-2012, BPA-free (the tuna and sardines are). Sorry for the misinformation; I had seen reports that all of the Wild Planet seafood was BPA-free, but apparently (according to the company) there are no Alaska plants working with BPA-free cans and their other tests to date have not been satisfactory.<br /><br />Since it's an occasional rather than everyday for me, and the quality is otherwise so high, I'll keep using this. But others should make their own decisions."
78710,B00472I5A4,A20ORC60J05BP3,M. Novak,1,1,5,1217289600,the defacto standard for Salt and Vinegar chips,"I've always liked Salt and Vinegar chips but most of the time the stronger flavor was at the bottom of the bag. Not with these, the vinegar is overflowing right from the first chip and doesnt stop until you've finished the bag. These are very addictive. If you like salt and vinegar, these are the ultimate chips. Nothing else compares."
72131,B002ZF5ECC,A38IZZOSUJV184,Betty,0,0,5,1341360000,favorite treat - Ultra Chewy Yogurt Flavored Bones,Betty is a lab mix rescue dog. She is a very very picky eater so when i do find something she likes i try to stick with it.This is one of her favorite treats which i only give her as a reward for eating all her dinner.  i only have to say if you finish your dinner you can have your bone treat and 2 cookies. She loves the yogurt coating and will sit and beg for it if it is not ready as soon as dinner is gone.
88994,B0037YPVBE,A1CZDV2TVT7XWL,buy.A.T.30.C.E.L.L.at.50,6,8,5,1309737600,Carnation Instant Breakfast - Vanilla - Great breakfast-on-the-run,"My nutrionist ""prescribed"" Carnation Instant Breakfast (CIB) to me many years ago when I was a child. Though I think I have ""outgrown"" it but I continue to drink it, mostly for breakfast because I like the various vitamins, minerals, and protein it provides along with the convenience. Most morning it is my only form of sustenance as I rush to work. Tastes great, can't go wrong with Vanilla. Sometimes I switch things up a bit and get the variety pack which has Strawberry, Vanilla, and Chocolate. Back in the ""good old days"" a box of 10 packs cost only 3.50. Now it ranges from 4.99-6.99 hence I have decided to go online and get the bulk pack which is a good deal relatively speaking.  If only they have vanilla flavor canisters available, like they do for chocolate. Definitely recommend CIB. In fact, I have recommended it to a handful of friends."
479303,B000ESJR2A,A3IVBSZ5S0XOUT,"N. Priem ""piper binx""",1,1,5,1235520000,Great tasting and convenient,This coffee is great. It tastes great and desolves quickly. I use it everyday to make ice coffee. Great for travel and for a quick cup of joe. Just recently bought more. Love it!!
409437,B000LKVTCW,A14Q5D3QYA8FPV,Shopper,6,7,5,1264550400,"The lentils make a GREAT base for quick, nutricious, and inexpensive homemade meals!","I have been buying these lentils at my local grocery store for a long while now, but was delighted to find them on Amazon for so much less, no taxes and free to my door delivery!<br /><br />Now, why lentils, and why these particular lentils?<br />1) Lentils are high in protein, vit B1, iron, and fiber!<br />2) Lentils are low in fat, and are also low on the glycemic index!<br />3) Lentils are a great base for many dishes: within 20 minutes you can have a tasty homemade dinner. Here is my favourite (start the clock): put on some basmati rice. In a separate pot, steam a large chopped onion for a few minutes. Add one can of lentils (always with the liquid!). Add dried garlic bits, chili powder, ginger powder, curry powder, all to taste. Stew for a few minutes. Add garam masala (a spice that can be purchased in most grocery stores) and cook for another few minutes. Serve over the basmati rice. There! Stop the clock! This should not have taken more then 20 minutes. Makes two servings (unless you are very hungry). This can be also prepared using oil (you'd fry the onion, instead of steaming it). The taste of the dish can be manipulated by using other spices (turmeric, cumin, etc.) and adding other vegetables (peas, tomatoes, cauliflower, etc.). You can also try adding some sliced almonds and a few raisins. You can prepare this a day ahead and take to work with you for an inexpensive, but tasty and healthy work lunch! The cost of the meal, including rice and the entire can of lentils, comes to less then four dollars (or thereabout).<br />4) These lentils are organic, vegetarian, and kosher, for those who are interested.<br /><br />PS: Do not be put off by the ""funny"" look of the lentil liquid once you have opened the can. It is supposed to look like this. DO NOT drain the lentils!<br /><br />Enjoy!"
130407,B001KVPBS4,A3GBFBACSOINOJ,"J. Cribley ""*j""",2,2,5,1315872000,Maybe too awesome,"These are great, and I love the bulk purchase with Amazon. Worst danger is that you want to eat more than you should because they are really very good."
323478,B000LNWIVU,A12Y0FZ2EZUU2K,"Jill E. Trainor ""Jillylam""",6,7,5,1179100800,Victor Fly Bag is Great!,I purchased this item to put near my chicken coop.  At first I thought it wasn't working.  No action for a few days.  Within a week the thing was half full.  It's so easy to use.  Add water and hang it up.  The best part is that there are no poisons to deal with and the chickens won't be eating poisoned flies.  Excellent product!
494332,B004OQBC8K,ACRZORZLEHJX6,"Boysemorsh ""boyse""",1,1,5,1319068800,"The freshest, fights edema!","This is the first camomile tea that actually maintains the most of the medicinal properties of camomile!! So far it is the best out of five different brands we got to try in USA including various organic, so called farmaceutic quality, etc.. To give a specific example of this tea's well-preserved qualities: it really helps us get rid of extra water in our bodies, nearly as good as ""water pills""  doctors recommend. One packet in a small cup does great.. And can be repeated if you need.  We have subscribed to receive it from Amazon on a regular basis - the price is better then in a supermarket."
282046,B007RTR8A2,A25C2M3QF9G7OQ,Comdet,0,0,5,1343174400,"Nice lather, nice scent","This is a lot more ""upscale"" than I normally go for shampoo (tend to stick to the brands that are under a dollar a bottle even without a coupon) and I have to say it was a real treat. Very nice scent - not too heavy, and not too floral. Enough that it smells nice in use but doesn't linger much afterwards. Lathers up easily and does a good job cleaning.<br /><br />I can't say that I noticed a big difference in terms of helping with dry scalp, but it seems to help somewhat.<br /><br />My only complaint is the bottle that has a push down dispenser. It's easy to open with wet hands, but does not seal tightly. I knocked the bottle over without knowing so after my shower, and didn't see it until the next day. A fair amount of shampoo leaked out. Not all that messy, but certainly wasteful.<br /><br />But aside from the packaging, nothing bad to say about this at all. Definitely worth giving it a try."
224749,B0033YXQ3S,AONCQPRX7Y1ZY,Ron,0,0,5,1334016000,The best way to start your day,"I've had more traditional Muesli and been disappointed, but here you get something a little more appealing to the masses (or those with a bit of a sweet tooth).  You get great taste, variety of textures, and you have the feeling that you did something good for yourself.  The only complaint I'd make is that despite being good for you, the sugar in the fruits add up quickly so make sure you have correct serving sizes.  For some the amount of fruit in it may come as a detractor, but as noted for me this is perfect. As for the 6 pack size these come in, it seems like a huge amount, but if you enjoy them at all they'll go rather quickly.  The good part too with this is that you can have them in the morning, evening, and well they're even great to add to yogurt so there you go, a great tasting Muesli that'll brighten your day."
51378,B0014UAHQM,A2X52MF9D1BT08,rhonda d,1,1,5,1261958400,best price found yet,"So far this is the best price on bulk Stevia that I can find.  Shipped fast, very happy with my purchase.  This is where I will buy my Stevia packets from now on.  All other sites I have purchased from have raised prices drastically."
258552,B000WFRQ96,A3UOHOGJYXY8S6,sherry,0,0,5,1349136000,my 5 kittens loved this!!!,"my 5kittens loved this, it is hard to find kitten food for 6week old kittens & up, they loved this. and it gives them what they need thur growing spouts. they are really picky, I tryed other brands & wasted money. They are now 8 weeks old, & love the chicken & liver &they also like chicken soup for the kittens soul too (also on amazon.com). I just ordered the proplan kitten in salmon, hope they will like it. Thank You for selling this, can't find this anywhere at grocery stores."
46449,B002GJ9JWS,A1M336YSZLCZ4H,Ashley,0,0,5,1337644800,Excellant Replacement to Peanut Butter,"I tried this PB2 after reading about it in the Hungry Girl Cookbook. I was amazed at how wonderful it was. You can tell that there is no oil in the product so it is a little less creamy than real peanut butter. I LOVE peanut butter, but was doing weight watchers and couldnt justify using my points for real peanut butter. With PB2 I could eat peanut butter all the time and not feel guilty! It gets a little creamier when used with warm toast or on an English Muffin.<br /><br />I brough PB2 to work one day and introduced it to my co-workers. They asked to buy the jar I had left! They then ordered SIX jars for themselves. If you dont mind the calories, you might want to stick to regular peanut butter. But if you want an alternative that tastes just like peanut butter without the oil... this is EXCELLANT. I now actually prefer this to real peanut butter!!"
159096,B003AYEHSE,A3540ZTGFZ7KVE,Kathy,0,0,5,1325289600,Organic Oregano,"I ordered this for making Taco Seasoning Mix. I guess I wasn't thinking when I ordered a pound of it.<br /><br />I will have Oregano for the next 5 years. It came well packaged, and now lives in my freezer untill I need it again.<br /><br />Was very pleased with the how fresh it seemed to be."
293437,B000ILILM0,A2HFUG052W6NPP,"Gluten free goddess ""Kathie""",0,0,5,1300752000,Life saver for my 15 yr old son!,Thanks Amazon and Pamela's! My 15 yr old son eats gluten free and loves these cookies.  He can eat an entire bag when he gets home from school and it was driving us in to the poor house buying them at the local grocery store.  Thanks to Amazon and the auto ship program I am saving almost $2 a bag by ordering them this way!  They are great tasting cookies....they taste like chocolate chip cookies should taste...with or without gluten!
264517,B003J9SLVY,A2F26XZ573IAZW,"Jim Fishbein ""Jim in Rye Brook""",0,0,5,1349481600,licorice jelly beans,"Delicious!  true licorice flavor, better than almost any other brand. But the sugar levels hold us to a handful at a time."
379874,B002ZAUQ9S,AXUXBN04CA2E5,Jennifer L. Murray,3,8,5,1264982400,Peanut Butter & Jelly of the month club,We are really satisfied with our 1st shipment. Both the chosen peanut butter and jam companies that were included in this month's selection are independent businesses who use all natural ingredients.  The selections are unique and not something that I would easily find at the supermarket.
248125,B001E5E0HY,A393F381MA82AY,Macro chef,0,0,5,1320969600,Moist and delicious,"These were very tasty and moist and made great fig pecan bread.  Used the recipe from Amy's Bread cookbook, but veganized it.  It was great!"
70510,B000FNB3AI,A295EPUCPHLBJX,"David N. Lewis ""DNLEWIS""",0,0,5,1212019200,No fefined SUGAR,"Nana's cookies are the best. I have tried them all. I cannot eat anything with white refined sugar in it. It makes me very ill. I have a Nana's cookie and no after effects. Some times for breakfast I put the cookie in the micro wave for 25 seconds and put peanut butter on it. I feel like I have broken all my diet rules, (no after effect) but this is the one product that I have found that IS to good to be true. Thany you Nana."
95434,B00395DVWM,A3NXNQHE4DIJ2,"L. Jackson ""Clone""",0,2,5,1276560000,Great Taste,Praline Pecan is a great flavor but I can't find any creamer that's matches it perfectly.
232861,B002GWH9NG,AXWIZK4SRG1T1,David Hea,2,2,5,1279411200,OUTSTANDING!!!,I absolutely love this coffee.  Great full bodied flavor with none of the acidity.
272735,B000SARJPG,A7OJRE6C1WCXZ,salute_to_veterans,0,0,5,1288742400,"love, love, love this tea","This is quickly becoming our favorite green tea. Almost as soon as I've enjoyed drinking a large mug, I make another. Unlike other decaf greens we have tried, my wife doesn't ask for peppermint leaves or hibiscus blossoms or other natural flavorings in hers to offset unpleasantness. I have been searching for years for an unflavored decaf green with a good leaf and mouth feel. This is it.<br />  It's organic and CO2 (non-chemically) processed to boot. According to the tea company's site, ""Our organic decaffeinated teas utilize a carbon dioxide rinse process to remove the caffeine, a process we feel leaves more of the tea flavor and leaf structure intact.  This process is also USDA approved for certified organic tea. 98% caffeine-free, these teas maintain much of the body and character of their caffeinated counterparts, and can be enjoyed all day.""<br />  I certainly agree and gratefully tip my cup to Davidson's for making this healthy tea (as well as other loose decaf and regular teas) available to all. I also appreciate Amazon's subscribe/save program which is convenient, economical and user friendly. This is a tea I will be reordering ahead of schedule."
57697,B000EVOSE4,AVN8SP9JHM4GX,charly517,0,0,5,1275868800,YUM!,What can I say..If you like gummi bears you will love these!  So full of juicy flavor and terribly addictive in a fun way.
85870,B0007S70SK,AB6JV03J12LDL,Laurie Eckhout,0,0,5,1241740800,Heavenly Lemony Olive-y Oil,This olive oil is sublime. The lemon flavor and scent is not too over-powering. I'm looking forward to finding all kinds of reasons to use it!
459875,B001M1EQ60,AJMCEVDWNNUQI,miadx5,1,1,5,1337126400,Hemp Hearts,Turn on to HEMP HEARTS! Great for your health plus the Manitoba Hemp Hearts are fresh!! Cheaper pk of 2 which is lower priced then in most places! Maria
435989,B000LKV7Q0,A2S51WUHDFHC3C,"M. E. Fleming ""marimul""",3,5,5,1260921600,Save Green and Black's from Hersheys!,"Green and Black's chocolate has always been great - when I moved from the UK to the US I was very relieved to find it in my local Whole Foods - saved me carrying in pounds of it every time I flew back from the UK! Green and Blacks chocolate is smooth and full of flavor; luckily, Cadbury's, who bought them a couple of years ago, did not mess with the G&B formula, and let them produce their chocolate as they always had.<br /><br />Now if Hersheys buy Cadbury's, it may be a different story - Hershey's have ruined any small artisanal chocolate they acquired - it always becomes like Hershey's so-called 'chocolate' - a sickly-sweet, fatty, gross confection that does not deserve the name of chocolate. (It's amusing to me that Amazon offers a deal if you add a Hershey's dark chocolate bar to your basket with the G&B dark bar - NO self-respecting lover of G&B or any real chocolate would EVER go near Hershey's again if they have even tried it once).<br /><br />Anyway - buy this chocolate if you love real food, real taste and real chocolate. If you are a Cadbury's shareholder and chocolate-lover, don't let Hershey's get their sickly-sweet paws on Green and Blacks!"
523241,B0040KXLNY,A246B6GYIREJB8,Abigail,0,0,5,1341273600,Love the Oldies,I love the prices on amazon overall. I wish this Jake and the Fatman had more episodes in it. I felt sort of shorted. But I enjoyed the shows.
21854,B000KV61FC,A3PIQCO0P4201P,"Valerie Ciomperlik ""VALCO""",1,1,5,1260921600,Excellent,"WOW, this is a cool dog toy. Have a year and half old Rat Terrier that absolutely loves this thing. I did have to fill it up full(I use cat food) at beginning so she would get rewarded aften but now there is no problem. She drags it around the house and plays with it until its empty."
316177,B000S9IGVI,A2T5VEAFT6PUH3,"J. Hollister ""Judy says""",1,1,5,1334361600,Great for cleaning teeth,"This product is wonderful.  My older Westie has always had some trouble with plaque build-up and this product really took care of it.  On top of that, both of the dogs love the flavor, its like a treat to them.  And since I don't have to clean their teeth as often, it is a treat for me as well."
551637,B000XDQRII,A2AV6EYCQ5OA30,grandMOM,1,1,5,1325116800,No MSG - for real,"Since Hubby is very sensitive to any glutamates, this was a real find. Called the manufacturer to make certain there were no glutamates of any kind. FDA has about 30-40 legal names for MSG and even products labeled ""No MSG"" may have 1-5 sources of MSG in them. Let the buyer beware! (If you don't know what they are check the Truth in Labeling website for a list.) Better yet, Hubby doesn't react to it. It does contain celery to wich he is sensitive, but it must not be very much since he has no reaction. Still expensive, but with no other options, finding this cheaper than our local health food store was good. Tastes fine."
156116,B000LKXC3Q,A3ONLMBNMRPWY3,R. Applebaum,0,0,5,1237248000,Kinnikinnick Gluten-Free Montana's Chocolate Chip Cookies,This product was delivered in perfect condition.  Not one cookie was broken.  It also arrived in a very timely matter after I placed the order.  And these cookies are delicious!
449692,B001D0GVAO,A1SVHXFN0WZYMK,Tammy37388,0,0,5,1341360000,Nice Decaf,"I often like a cup of coffee late in the day or in the evening yet dont want the caffiene and this fit perfectly. Good taste, strong but not overbrearing."
470428,B000FBQ56M,A1SU1ANQEEI0UN,"Phillip ""Phillip""",0,0,5,1234051200,Love these cookies!,"These cookies are just wonderful!!! The chocolate is deep, dark, rich and melts very nicely in your mouth.  I would say that it is a bittersweet chocolate and very finely made. These cookies give the chocolate lover a satisfying chocolate experience. Do not hesitate to buy them!"
297029,B00395DVQS,A3MLNTIH46KC7W,CatLady,1,1,5,1291939200,Love this coffee!,"After purchasing a Keurig coffee brewer, I wanted to try many different flavors of coffee (and brands).  In the past, I had purchased chocolate raspberry coffee beans and ground my own, so I knew I liked the flavor.  Of the varieties I purchased (15+), this brand/flavor is my absolute favorite!  A cup of this in the morning and the day is good!"
84186,B004TMGSWY,AT1HJ27TFGQDG,cd204110,2,2,5,1333756800,Dog loved it!,I have a 4 year old Boston Terrier who recently seemed to develop food allergies. I bought this food hoping it would help with her itching (which was in turn causing her to lose hair) and it really did help! She loved the stuff! I was dreading having to buy my dog 40 dollar bags of dog food. I love her to death but with a baby on the way I feel there are more important things to spend that money on but this dog food seems to have quality ingredients at a good price. The fact that it's American made was also something I really liked.
135228,B002910N6Y,AW7EAT0LLEOI3,"G. Cruz ""Giomama06""",0,0,5,1253923200,Yowzer!,"I did not purchase this product through amazon-too pricey-but have tried the item. All I can say is that I will never go back to any vegan-lactose free ice cream treats again! Arctic zero is so tasty that I fooled my sister, who are very anti-anything diet/low-cal, into thinking it was regular ol' fashioned ice cream. The chocolate flavor is great and mixes well with the vanilla. I use the strawberry-banana in smoothies since it is a little sweeter and not as creamy/rich as the others. Can't say anything else other than it's definitely worth trying!"
435893,B000LKXQCS,A1Y80V98X3O5T8,potridge,0,0,5,1239235200,vegetarian jerquee,I was looking for a meat free alternative to jerky that had a little kick to it. This item fits the bill!
415927,B000HZH8NA,A37GGDUMF6MJXN,Lseee,1,1,5,1180396800,Great Bold Coffee,"Timothy's Extra Bold Rainforest Expresso is similar to the freshed brewed coffees that you get at some of the finer restaurants.  It has a strong rich coffee flavor with no sharp or bitter after taste whatsoever.  It is a very smooth cup of coffee.  If I feel that I want a slightly less bold cup of coffee (for example early evening), then I go with the Diedrich Paradiso House.  I have tried a number of other bold coffees, and find most of them have a sharp after taste.  This coffee is Number 1 on my list so far."
46904,B0019ZHXQE,A2918IP6TQQG3S,"Kate Runyan ""katethecook""",1,1,5,1318550400,Maldon Sea Salt,"I love Maldon Sea Salt, and so does my daughter, this particular lot of salt was our daughter, and she was thrilled. None of us use a lot of salt, but  a little Maldon Salt adds some wonderful things to most dishes."
135785,B0046HJN5G,A1NOIF5A2DJ66L,Josselyn,2,2,5,1318982400,Yum,"Very tasty and I love the ingredients! These are my favorite healthy granola-type bar. Not dry at all, and the flavers aren't overwhelming like in some others I have tried."
486047,B00008CQVA,A58N07M0ZCYMB,Valentina,2,3,5,1330214400,My 2 cats love cubed Wellness food,"I only feed Wellness to my cats - grain free is what I like the most about this brand.  In the wild, they would never eat grain, so why feed low quality, grain filled foods at home?<br /><br />Wellness ingredients are stellar, I'd eat this food.  First ingredient is plain turkey.<br /><br />Wellness Cubed 3oz varieties are my cat's favorites.  Sliced type is second, minced is third.  I also feed Wellness pouches and pate styles, plus Core as well.<br /><br />Cube size is approximately 1/3rd of an inch.<br /><br />Turkey is what I prefer to feed them, Salmon and Tuna are their favorite, but I try to feed less fish, make sure they get plenty of high protein turkey instead.<br /><br />Analysis:<br />Crude Protein  Not Less Than  8.0%<br />Crude Fat  Not Less Than  4.0%<br />Crude Fiber  Not More Than  1.0%<br />Moisture  Not More Than  82.0%<br />Ash  Not More Than  2.8%<br />Magnesium  Not More Than  0.025%<br />Taurine  Not Less Than  0.05%<br /><br />Ingredients: Turkey, Turkey Broth, Water Sufficient for Processing, Peas, Dried Egg Whites, Natural Flavor, Dried Egg Product, Guar Gum, Spinach, Sodium Phosphate, Ground Flaxseed, Salt, Potassium Chloride, Cranberries, Minerals (Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Cobalt Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Potassium Iodide), Carrageenan, Taurine, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin, Vitamin B-12 Supplement, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Vitamin D-3 Supplement, Riboflavin Supplement, Vitamin A Supplement, Biotin, Folic Acid), Choline Chloride."
457654,B0000CD06J,A21J6ZDH9OWC56,"Kenneth R. Haag ""cellar mechanic""",14,14,5,1256083200,Skeptic's Choice!,"Over the years I've bought and disposed of lots of coffee substitutes that were supposed to taste ""just like coffee"", but didn't. So, I was prepared to add this one to the compost too! I like my coffee strong, aromatic, and with an edge of bitterness. Could a drink made from roasted barley, rye, chicory and beet roots give me that? Well, as a natural-born skeptic, and generally immune to hype of any kind, I have to say that Cafix has become my afternoon and evening beverage of choice. Does Cafix taste ""just like coffee""? No, because it isn't. But its aroma and flavor are as good as and better than some real coffee I've known. And what's more, it lets me sleep at night without the eight hour half-life of caffeine buzzing around in my being!"
361170,B000H0ZJIG,A36AAJ79YKPGRE,"O. Vinogradova ""jaded mouse""",0,0,5,1238976000,Great for Training - Though Stinky,"Love these treats. They are the perfect size for quick nibbles as training rewards. Just be aware - they reek! However, I don't consider this a negative as this makes my dog want them even more!<br /><br />Only other thing is they dry out fast, so make sure to re-seal the bag after each use. If you do this, though - they last fine.<br /><br />I'll be buying many many more of these!"
157823,B004Z74UNW,A1WRL7KI3Y1EMU,Beverly Cook,0,0,5,1345248000,Just loved it!,These are the easiest things to use. Anyone can make a beautiful cake using the sugar strips. They are a great value and the vendor is great.
509259,B001397WYY,AO7OI98T0OOBE,muir,2,2,5,1239062400,Cat Likes Better Than Newman's Turkey Formula,"Pros:<br />-Good first 5 ingredients: Organic Chicken, Water, Chicken Liver, Salmon, Ocean Whitefish<br />-My cat likes it better than Newman's Turkey and Vegetables formula<br /><br />Cons:<br />-Expensive (but organic)<br />-A top pick for my cat, but noticeably not as much as her favorite: Natural Balance (similar top 5 ingredients: Chicken, [Water], Chicken Liver, Duck, Salmon)<br /><br />So in the organic category, this is a 5-star pick. But if you're willing to go non-organic consider Natural Balance.<br /><br />Here's another food review as well:<br />http://www.consumersearch.com/cat-food"
31808,B0062A87HA,A3173BUN91R8RF,Chris St Pierre,1,1,5,1292803200,Great Flavor,"I love this pumpkin. I have always looked for organic pumpkin but it is not sold locally. My shipment arrived in excellent condition and the product tastes great. I have begun to eat it regularly as part of my diet, pumpkin has alot of fiber and vitamins that will be worth eating yer round. The discounts and free shipping are awesome, well done Amazon!"
27604,B000PWTXE2,A3OGUZMK3CVQ7D,Julius Dylan,0,0,5,1308528000,excellent drink,"this s the best instant ginger drink available.  not to sweet, just right.  i mix it with herbal fruit tea for a real treat!"
33363,B007JFMH96,A5495Z5QZL2QV,Todd and In Charge,0,0,5,1351123200,"Excellent, My Kids Loved It!","How can you go wrong with these yummy cookies, packaged for easy and convenient use.  Better than your average grocery store variety for sure."
206541,B000MXGMHA,A1R7L7UA75EY4C,"Kowers ""Powerschic""",0,0,5,1324857600,Great first food,These carrots are a great first food for baby. They are pretty watery so it's easy to mix them in with rice cereal to introduce vegetable flavors to baby.
205320,B001BORBHO,A1KFHAUCOP7PQ8,"BG ""bgv1""",0,0,5,1341446400,My dog loves it,My dog loves the taste and you can definitely see the benefits of feeding it to her - shiny coat and healthy skin. No allergy issues and it keeps her fit and trim. Just wish they offered it in a larger size.
486441,B008YJ2322,A16NIOOXK9AQ8H,Jash5000,4,4,5,1334448000,yes have some,delicious -- i eat this stuff by the spoonful. goes great on ANYTHING. gonna makes some eggs right now and pour it on thick. oh yeah.
437987,B000E1BKI6,A373GCP53SEL9F,J. Russell,0,0,5,1255737600,BEST PUDDING EVER!,This has got to be the best instant pudding I have ever had!!<br />I've been waiting for fall to arrive again hoping to get this pudding again... Let's go Jell-O.... I need my PUMPKIN SPICE PUDDING!!! :)
304067,B0029NVJ4M,A2MN01FH23XUHZ,K. Flynn,0,0,5,1341360000,Our cats love these!,These do seem to cut down on hair balls and our 2 cats devour them.  We use a little less than recommended since they seem to cause runny stools.  The auto-ship program is great and the cost is less than purchasing them at the local store.
126094,B001E5E2GS,A30GCXZ6TLGVSC,Smiley,0,0,5,1330732800,We love this pasta AND it's non-GMO,"I have tried many brands of GF pasta and this one is the only one I've found that tastes just like normal spaghetti with normal pasta texture. I do not understand the negative reviews. While it is made from corn it does NOT taste like corn (or even remotely smell like corn). The really awesome thing besides the taste is that Schar DOES NOT use genetically modified corn...which almost all corn products here in the US now are. Even my husband who has no need to eat GF loves this pasta. I didn't even know about this product until I went in a local health food store and asked the clerk which GF pasta they sell the most of (they sell approx. 5 or 6 different brands) and she said: ""hands down we sell more Schar than any other"" she said it was the one brand they constantly run out of. It says on the package that it's Europe's #1 selling pasta and I can see why."
236621,B008YA1NWC,A3N4H3UA3B8FWK,Danielle,0,0,5,1303430400,A favorite at our house!,"My husband and I have tried more than a dozen k-cup flavors since getting our keurig for Christmas.  Island Coconut, so far, is our favorite!  We use flavored coffee creamer in the weaker flavors of k-cups, but there is none needed in this one.  The flavor is strong and it smells fabulous when brewed."
220676,B001TZME0E,A1W4W55SNAANYX,dessalynn,4,4,5,1297468800,Best Calimyrna Figs I've Ever Had,"These are the very best Calimyrna Figs I have ever had and have loved figs for many, many years.  This supplier tops them all and has fast and excellent service!!!They are sweet and excellent figs."
540546,B001D0GV90,A20XKFP1MCCBOQ,"Jeffery K. Hilburger ""Keurig Jockey""",0,0,5,1214438400,Perfect Cup of Dark roast,Timothy's Midnight Magic Extra Bols makes a perfect cup of Dark roast coffee. One of our favorites to keep stocked in our K-cup Carousel
